hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
30,"Crowne Plaza Jaipur Tonk Road, an IHG Hotel",4.4,Excellent,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","SP1, Sitapura (RIICO), Tonk Road, Jaipur, Rajasthan, 302022",Jaipur,India,"26.779667, 75.827339",99
31,Zone by The Park Bani Park Jaipur,4.0,Very Good,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Madhosingh Road, Bani Park, Jaipur, Rajasthan, 302016",Jaipur,India,"26.933869, 75.794125",47
32,Barwara Kothi,4.6,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","5, Jacob Road, Civil Lines, Jaipur, Rajasthan, 302006",Jaipur,India,"26.911709, 75.787926",48
33,Hilton Jaipur,4.3,Excellent,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","42 Geejgarh House Hawa Sadak, Jaipur, Rajasthan, 302006",Jaipur,India,"26.901508, 75.783514",91
34,Royal Orchid Central Jaipur,3.8,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","A-26, A / 2, Jaisingh Highway, Bani Park, Jaipur, Rajasthan, 302016",Jaipur,India,"26.897075, 75.81047",60
35,ibis Jaipur Civil Lines Hotel,3.9,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Civil Lines Area, Ajmer Road, Near Civil Lines Metro Station, Jaipur, Rajasthan, 302006",Jaipur,India,"26.90795, 75.779678",51
36,County Inn Hotel,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","268 Vaishali Marg, Nemi Sagar Colony, Hanuman Nagar, Jaipur, RJ, 302021",Jaipur,India,"26.915164, 75.752316",96
37,Crimson Park - The Heritage,4.5,Wonderful,"['Air conditioning', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Amer Road, Near Jal Mahal, Jaipur, Rajasthan, 302001",Jaipur,India,"26.949659, 75.841922",107
38,Hotel Cordon Vay,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Breakfast available', 'Housekeeping', '24/7 front desk']","B-31, Mahalakshmi Nagar, Behind WTP, JLN Marg, Jaipur, Rajasthan, 302017",Jaipur,India,"26.852518, 75.805354",19
39,Hotel Royal Empire,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","83,Girdhar Marg, JLN Marg,Near Fortis, Airport Zone, Jaipur, Rajasthan, 302017",Jaipur,India,"26.84771, 75.8062",51
40,Hotel Royal Orchid,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Opposite to BSNL Office, Tonk Road, Near Durgapura Flyover, Durgapura, Jaipur, Rajasthan, 302018",Jaipur,India,"26.84485, 75.793496",66
41,Sanskar Prime Hotel,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","12-13, DCM, Ajmer Road, Jaipur, Rajasthan, 302021",Jaipur,India,"26.890951, 75.742003",28
42,Khandwa Haveli,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","Ambabari, Sikar Road, Jaipur, Rajasthan, 302039",Jaipur,India,"26.943982, 75.773508",62
43,Khas Bagh,,,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly']","Village Natata, Amer, Rajasthan, 302028",Jaipur,India,"27.01501, 75.92018",86
44,Sarovar Portico Jaipur,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Plot No 90,Bhan Nagar, Prince Road,Queens Road,Vaishali, Jaipur, Rajasthan, 302021",Jaipur,India,"26.902716, 75.752208",107
45,Royal View Hotel,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","R-18, B.B. Fatima Colony, Ramgarh Moad, Jaipur, Rajasthan, 302002",Jaipur,India,"26.946138, 75.847533",19
46,hotel S57,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","s57 shyam marg, adinath nagar, Jaipur, rajasthan, 302018",Jaipur,India,"26.8517, 75.80149",32
47,Hotel Gandharva - A Green Hotel,3.7,Good,"['Free airport shuttle', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","Station Road, Near Reserve Police Lines, Jaipur, Rajasthan, 302006",Jaipur,India,"26.924609, 75.804699",45
48,Jaipur Hotel New,4.3,Excellent,"['Air conditioning', 'Spa', 'Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available']","07- Film Colony, Jaipur, Rajasthan, 302002",Jaipur,India,"26.917376, 75.820827",29
49,"Four Points by Sheraton Jaipur, City Square",4.0,Very Good,"['Air conditioning', 'Spa', 'Free WiFi', 'Parking included', 'Laundry', 'Pool']","City Square, Vasundhara Colony, Tonk Road, Jaipur, Rajasthan, 302018",Jaipur,India,"26.863574, 75.796034",94
50,Treebo Trend Airport View,,,"['Spa', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Plot No.37 shreenath nagar,, opp. old airport, Janakpuri, Sanganer, Jaipur, Rajasthan, 302029",Jaipur,India,"26.786587, 75.807605",24
51,Treebo Trend Hotel New Rockwell,,,"['Breakfast included', 'Free WiFi', 'Parking included', 'Restaurant', 'Housekeeping']","24, Hem Marg, Behind Reliance Fresh, Metro Piller No 98, New Sanganer Road, Jaipur, Rajasthan, 302019",Jaipur,India,"26.891711, 75.769884",23
52,Hotel Vrisa,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","12, Airport plaza, Durgapura, Tonk Road, Jaipur, Rajasthan, 302018",Jaipur,India,"26.843117, 75.795562",55
53,Ramada by Wyndham Jaipur Jaisinghpura,4.0,Very Good,"['Hot Tub', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Jaisinghpura, Ajmer Road, Jaipur, Rajasthan, 302026",Jaipur,India,"26.825265, 75.697893",63
54,Treebo Trend Resolute,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","A1, Tonk Rd, near Glass Factory, Jawahar Nagar Colony, Bajaj Nagar, Jaipur, Rajasthan, 302018",Jaipur,India,"26.868489, 75.797102",23
55,"Lords Plaza, Jaipur",3.5,Good,"['Free airport shuttle', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant']","Suchna Kendra, Opposite SMS Hospital, Sawai Ram Singh Rd, Near Jaipur, Jaipur, Rajasthan, 302 001",Jaipur,India,"26.908927, 75.815349",24
56,Hotel Rajlaxmi Palace,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Near Sanjivani Hospital, Jaipur, Rajasthan, 302019",Jaipur,India,"26.891327, 75.771006",24
57,KK Royal Hotel & Convention Centre,3.5,Good,"['Air conditioning', 'Spa', 'Breakfast included', 'Free WiFi', 'Parking included', 'Laundry']","Amer Road, Amer, Rajasthan, 302028",Jaipur,India,"26.990464, 75.864786",62
58,Hotel Istana Inn,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","B-142, Vidyut Nagar B, Queens Road, Jaipur, Rajasthan, 302019",Jaipur,India,"26.900312, 75.754684",23
59,Hotel Marigold Jaipur,3.6,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","IT 20, Sitapura Industrial Area, Near, Jaipur Exhibition & Convention Ctr, Jaipur, 302022",Jaipur,India,"26.788386, 75.830676",187
60,Villa 243,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","243, Katewa Nagar, Vivek Vihar, Shyam Nagar, Jaipur, 302019",Jaipur,India,"26.888372, 75.766082",669
61,Jasoda Heritage by Keshav Global Hotels,,,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Rochees Marg, J.D.A. Market, Behind Kale Ke Hanuman Ji Temple, Jaipur, Rajasthan, 302002",Jaipur,India,"26.930058, 75.828328",24
