hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
122,OYO 1174 Shanti Bhawan Heritage,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant']","In front of Jodhpur Railway Station, Ratanada, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.284042, 73.021704",
123,GenX Jodhpur,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Breakfast available']","Chopasani Road, Kamla Nehru Nagar II, Defence Colony, 1st Pulia, Jodhpur, Rajasthan, 342 003",Jaisalmer,India,"26.286176, 72.983152",
124,Nirvana Home,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Breakfast available']","Teeja mata ka mandir, Pan gali, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.29405, 73.02268",
125,Amargarh Resort,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pool', 'Restaurant']","Opp. Shubham Farms, Pal Road, Jodhpur, Rajasthan, 342003",Jaisalmer,India,"26.227214, 72.965709",
126,OYO 16169 Sahdev Guest House,,,"['Breakfast included', 'Air conditioning', 'Room service', 'Housekeeping', '24/7 front desk']","Sahdev Guest House, Nr. Bombay Motor Circle Chopasni Rd., Jodhpur, Rajasthan, 342003",Jaisalmer,India,"26.27893, 72.99818",
127,Treebo Tryst Parkk Boutique Jodhpur,4.0,Very Good,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant']","B1-B4, Ghanshyam Bhawan, Mandore Rd, Jodhpur, Rajasthan, 342006",Jaisalmer,India,"26.300807, 73.038406",
128,Shri Nakshatra Excellency,,,"['Free WiFi', 'Laundry', 'Parking included', 'Breakfast available', 'Room service', 'Housekeeping']","P. No. 243, Opp Barkatullah Khan Stadium, Pal Road, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.27493, 73.00017",
129,Hotel S B Excellency,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Breakfast available']","1A, Basni Industrial Area Phase 1, Jodhpur, Rajasthan, 342005",Jaisalmer,India,"26.23726, 73.00997",
130,Shanti Bhawan Heritage Hotel,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant']","Opposite Jodhpur Junction, Jodhpur, 342001",Jaisalmer,India,"26.284707, 73.021586",
131,The Kothi Heritage,4.1,Very Good,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant']","Bachraj, Ji Ka Bagh, 9th A Road, Sardarpura, Jodhpur, Rajasthan, 342003",Jaisalmer,India,"26.27846, 73.0025",
133,APPLE HOME STAY,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Restaurant', 'Breakfast available', 'Room service']","23 A Pacota C Road, Shakti Nagar Gali No. 1, Jodhpur, Rajasthan, 342006",Jaisalmer,India,"26.304033, 73.048311",
134,Veergarh The Resort,,,"['Free WiFi', 'Laundry', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","Guda Rd, Jhalamand, Jodhpur, Rajasthan, 342005",Jaisalmer,India,"26.191472, 73.064495",
135,OYO 26740 Durag Villas Guest House,,,"['Breakfast included', 'Air conditioning', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","H No 1 Old Public Park Lane, Near KN Hall Girls College, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.2875, 73.0341",
136,Hotel JS Regency,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Parking included', 'Restaurant', 'Room service']","Plot 1-2, Near St Paul School, Jaipur Bypass Road, Jodhpur, 342005",Jaisalmer,India,"26.220405, 73.053115",
137,Hare Krishna Guest House,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Restaurant', 'Business services', 'Room service']","Near the Fort, Killi Khana, Mehron Ka Chowk, Jodhpur, Rajasthan, 110055",Jaisalmer,India,"26.296118, 73.020951",
138,Hotel Inn Season,3.7,Good,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pet friendly', 'Pool']","P.W.D Road, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.27094, 73.02075",
139,Hotel ShriRam Residency,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Breakfast available']","4th Puliya Near Kothari Hospital, Main Chopasani  Road, Jodhpur, Rajasthan, 342008",Jaisalmer,India,"26.270067, 72.973841",
140,Jodhana Elite by 1589 Hotels,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Breakfast available']","Airport Road, Jhalamanad House, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.268423, 73.038053",
141,Om Heritage Hotel,,,"['Breakfast included', 'Free WiFi', 'Laundry', 'Parking included', 'Restaurant', 'Room service']","Juni Bagar Chowk, Near Ladnu Haveli, Jodhpur, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.301083, 73.026542",
142,Treebo Trend Megh Niwas,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Housekeeping']","30, umed Club road, Jodhpur, 342006",Jaisalmer,India,"26.287742, 73.032925",
143,Jodhpur Heritage Haveli Guest House,,,"['Spa', 'Laundry', 'Gym', 'Parking available', 'Bar', 'Room service']","Umaid chowk,brahmano ki gali,gol, naadi,jodhpur, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.299636, 73.023981",
144,Royal Heritage Guest House,,,"['Spa', 'Laundry', 'Restaurant', 'Parking available', 'Bar', 'Room service']","Near Taxi Stand, Umaid Chowk, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.298672, 73.024283",
145,OYO 9852 Leela Villas Guest House,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Parking included', 'Housekeeping', '24/7 front desk']","NA, Umed Bhawan Road, Behind Maharani Handicraft, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.285457, 73.043058",
146,OYO 9853 Hotel Haveli Inn,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Housekeeping', '24/7 front desk']","Near Bank Of Baroda, Sojati Gate, Jodhpur, 342001",Jaisalmer,India,"26.28758, 73.02529",
147,Kings Retreat Jodhpur,,,"['Free WiFi', 'Laundry', 'Parking included', 'Restaurant', 'Bar', 'Room service']","Naya Bass, Killi Khana, Near Makrana Mohalla, Clock Tower Area, Jodhpur, Rajsthan, 342001",Jaisalmer,India,"26.297044, 73.021644",
148,Suryagarh Heritage,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant']","B-6, Opposite Air Force Central School, Arvind Nagar, Ratnada, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.256754, 73.035323",
149,Treebo Trend Hotel Raj Joghpur,,,"['Breakfast included', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Business services']","Chopasni Rd, Chopasni Housing Board, Near Petrol Pump, Jodhpur, Rajasthan, 342008",Jaisalmer,India,"26.271302, 72.974802",
150,Capital O 30351 S B Excellency,5.0,Exceptional,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant']","Near Bus Stand Bauradi New, Jodhpur, 342005",Jaisalmer,India,"26.251414, 73.011356",
151,Hotel High Pointe,,,"['Free WiFi', 'Air conditioning', 'Spa', 'Laundry', 'Parking included', 'Restaurant']","Razdan Mansion Jalori gate, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.284354, 73.016227",
152,Lords Inn Jodhpur,3.8,Good,"['Free WiFi', 'Air conditioning', 'Spa', 'Laundry', 'Parking included', 'Pool']","Plot No 1C,Pokharan Banglow, PWD Circle, High Court Colony Road, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.273833, 73.02208",
153,OYO 14432 Jeelan Palace,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Parking included', 'Restaurant', 'Room service']","hotel jeelan palace, behind ansal plaza, jodhpur, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.289568, 73.028349",
154,Ratnawali,,,"['Air conditioning', 'Parking included', 'Restaurant', 'Business services', 'Room service', '24/7 front desk']","149-150 Nai Sadak, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.293861, 73.024377",
155,Omni Plaza,,,"['Free airport shuttle', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Gym']","B-2, Behind Suncity Hospital, Paota, Jodhpur, 342001",Jaisalmer,India,"26.297688, 73.040729",
156,Hotel Durga Silver Line,,,"['Free WiFi', 'Air conditioning', 'Spa', 'Laundry', 'Parking included', 'Restaurant']","Jalori Bari Road, Behind Jalori Gate Circle, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.28565, 73.0169",
157,Lariya Resort,3.6,Good,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pool', 'Restaurant']","Jaipur - Jaisalmer Highway, Chopasni, Jodhpur, Rajasthan, 342009",Jaisalmer,India,"26.256757, 72.942266",
158,Travellers House Jodhpur,4.0,Very Good,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pet friendly']","10 B 1st Polo Ship House Road, Paota, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.298936, 73.038391",
159,Hotel Marwar Excellency,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Restaurant', 'Breakfast available', 'Business services']","242 MAIN PAL ROAD, OPP. BARKATULLAH KHAN STADIUM MAIN GATE, Jodhpur, RAJASTHAN, 342001",Jaisalmer,India,"26.27497, 73.0002",
162,Palette - Athulyam Resort,,,"['Breakfast included', 'Laundry', 'Parking included', 'Pool', 'Restaurant', 'Housekeeping']","1,Pali Road, Jodhpur, Rajasthan, 342013",Jaisalmer,India,"26.185908, 73.044801",
164,Ranbanka Palace,3.9,Good,"['Free WiFi', 'Air conditioning', 'Spa', 'Laundry', 'Parking included', 'Pool']","Circuit House Road, Jodhpur, Rajasthan, 342006",Jaisalmer,India,"26.284305, 73.01627",
165,Shangri-La Heritage Haveli,,,"['Breakfast included', 'Free WiFi', 'Laundry', 'Parking included', '24/7 front desk']","Mehro ca bass near Chamunda mata mandir, Inside badalo ka chowk, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.300746, 73.025187",
166,Niralidhani Ethnic Resort,3.5,Good,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pool', 'Restaurant']","Jaisalmer Link Road, Jodhpur, Rajasthan, 342009",Jaisalmer,India,"26.265722, 72.962763",
167,Trulyy Rudransh inn,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Room service', 'Housekeeping', '24/7 front desk']","Rasala Road Opp, Bus Stand, Paota, Jodhpur, Rajasthan, 342006",Jaisalmer,India,"26.293913, 73.040758",
168,Devi Bhawan,4.4,Excellent,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pool', 'Restaurant']","Ratanada Circle, Defence Laboratory Road, Jodhpur, Rajasthan, 342011",Jaisalmer,India,"26.27046, 73.037342",
169,Mango Hotels ITI Circle,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Breakfast available']","12 A,ITI Circle,Near Shastri Circle, Near CAZRI, Jodhpur, Rajasthan, 342003",Jaisalmer,India,"26.26013, 73.00324",
170,daspan House,,,"['Free airport shuttle', 'Breakfast included', 'Free WiFi', 'Air conditioning', 'Parking included', 'Pool']","Old, Loco Rd, Ratanada, Jodhpur, 342001",Jaisalmer,India,"26.274225, 73.025153",
171,Treebo Trend Hinduja,,,"['Breakfast included', 'Free WiFi', 'Laundry', 'Parking included', 'Restaurant', 'Housekeeping']","Hinduja Haveli Mehrangarh Fort Rd, Bagar Beri, Jodhpur, Rajasthan, 342001",Jaisalmer,India,"26.298731, 73.023505",
172,GuestHouser 1 BR Heritage in Pipar City,,,"['Breakfast included', 'Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pool']","Fort Khejarla, Near Pipar City, Bilara, Rajasthan, 342601",Jaisalmer,India,"26.328069, 73.681063",
173,Osian Sand Dunes Camps and Resort,5.0,Exceptional,"['Laundry', 'Parking included', 'Restaurant', 'Business services', 'Room service', 'Housekeeping']","Pratap Nagar, Osian District, Jodhpur, Osian, RJ, 342303",Jaisalmer,India,"26.731715, 72.869425",
174,Reggie's Camel Camps,,,"['Breakfast included', 'Air conditioning', 'Parking included', 'Pet friendly', 'Pool', 'Outdoor Space']","Khetasar - Osian Rd, Osian, Rajasthan, 342303",Jaisalmer,India,"26.723418, 72.89695",
176,Camp Thar,,,"['Free WiFi', 'Air conditioning', 'Laundry', 'Parking included', 'Pool', 'Restaurant']","Pratap Nagar Road, Osian, Rajasthan, 342303",Jaisalmer,India,"26.72396, 72.87447",
177,Rohida Camp Osian,5.0,Exceptional,"['Air conditioning', 'Laundry', 'Parking included', 'Restaurant', 'Bar', 'Room service']","Khetasar - Osian Rd, Osian, RJ, 342303",Jaisalmer,India,"26.701229, 72.86486",
178,Safari Camp Osian,5.0,Exceptional,"['Free WiFi', 'Pet friendly', 'Outdoor Space', 'Barbecue grill', 'Fireplace', '24/7 front desk']","pratap nagar, Osian, RJ, 342303",Jaisalmer,India,"26.683406, 72.872225",
